npi,ccn,first_observed_date,last_observed_date,facility_type
1588678361,131810,2023-11-01,2024-04-01,fqhc
1588691620,411805,2023-11-01,2024-04-01,fqhc
1588691828,331804,2023-11-01,2024-04-01,fqhc
1588692487,161805,2023-11-01,2024-04-01,fqhc
1588699151,551873,2023-11-01,2024-04-01,fqhc
1588706493,401811,2023-11-01,2024-04-01,fqhc
1588719488,221862,2023-11-01,2024-04-01,fqhc
1588722300,231864,2023-11-01,2024-04-01,fqhc
1588729180,551892,2023-11-01,2024-04-01,fqhc
1588731582,321819,2023-11-01,2024-04-01,fqhc
1588738538,511801,2023-11-01,2024-04-01,fqhc
1588740989,551987,2023-11-01,2024-04-01,fqhc
1588756530,051094,2023-11-01,2024-04-01,fqhc
1588768527,341848,2023-11-01,2024-04-01,fqhc
1588778260,671819,2023-11-01,2024-01-05,fqhc
1588792162,491820,2023-11-01,2024-04-01,fqhc
1588802102,671927,2023-11-01,2024-04-01,fqhc
1588823769,201836,2023-11-01,2024-04-01,fqhc
1588826374,051972,2023-11-01,2024-04-01,fqhc
1588831333,211811,2023-11-01,2024-04-01,fqhc
1588832869,371846,2023-11-01,2024-04-01,fqhc
1588834451,921004,2023-11-01,2024-04-01,fqhc
1588853154,251977,2023-11-01,2024-04-01,fqhc
1588868814,201873,2023-11-01,2024-04-01,fqhc
1588876429,031813,2023-11-01,2024-04-01,fqhc
1588878474,491874,2023-11-01,2024-04-01,fqhc
1588895106,381916,2023-11-01,2024-04-01,fqhc
1588895197,331882,2023-11-01,2024-04-01,fqhc
1588901045,751003,2023-11-01,2024-04-01,fqhc
1588906770,351816,2023-11-01,2024-04-01,fqhc
1588908305,921983,2023-11-01,2024-04-01,fqhc
1588908362,511019,2023-11-01,2024-04-01,fqhc
1588912703,111953,2023-11-01,2024-04-01,fqhc
1588917660,191903,2023-11-01,2024-04-01,fqhc
1588925804,781914,2023-11-01,2024-04-01,fqhc
1588934079,501941,2023-11-01,2024-04-01,fqhc
1588952618,081811,2023-11-01,2024-04-01,fqhc
1588962906,331025,2023-11-01,2024-04-01,fqhc
1588964399,211869,2023-11-01,2024-04-01,fqhc
1588972129,551187,2023-11-01,2024-04-01,fqhc
1588992333,011971,2023-11-01,2024-04-01,fqhc
1598000960,381970,2023-11-01,2024-04-01,fqhc
1598002628,751085,2023-11-01,2024-04-01,fqhc
1598017261,741825,2023-11-01,2024-04-01,fqhc
1598022899,371881,2023-11-01,2024-04-01,fqhc
1598023293,041882,2023-11-01,2024-04-01,fqhc
1598064008,551158,2023-11-01,2024-04-01,fqhc
1598089658,111935,2023-11-01,2024-04-01,fqhc
1598097263,131010,2023-11-01,2024-04-01,fqhc
1598111791,151976,2023-11-01,2024-04-01,fqhc
1598118937,361121,2023-11-01,2024-04-01,fqhc
1598143836,341032,2023-11-01,2024-04-01,fqhc
1598152019,161865,2023-11-01,2024-04-01,fqhc
1598156804,391068,2023-11-01,2024-04-01,fqhc
1598166670,331142,2023-11-01,2024-04-01,fqhc
1598178915,751089,2023-11-01,2024-04-01,fqhc
1598180101,751986,2023-11-01,2024-04-01,fqhc
1598186116,181913,2023-11-01,2024-04-01,fqhc
1598187783,011011,2023-11-01,2024-04-01,fqhc
1598192981,781906,2023-11-01,2024-04-01,fqhc
1598196933,151921,2023-11-01,2024-04-01,fqhc
1598202913,291856,2023-11-01,2024-04-01,fqhc
1598204182,161870,2023-11-01,2024-04-01,fqhc
1598207557,181011,2023-11-01,2024-04-01,fqhc
1598215402,191964,2023-11-01,2024-01-05,fqhc
1598216244,161868,2023-11-01,2024-04-01,fqhc
1598216244,161894,2023-11-01,2024-04-01,fqhc
1598253734,341090,2023-11-01,2024-04-01,fqhc
1598257958,251074,2023-11-01,2024-04-01,fqhc
1598284242,381983,2023-11-01,2024-04-01,fqhc
1598293482,431804,2023-11-01,2024-04-01,fqhc
1598299356,571076,2023-11-01,2024-04-01,fqhc
1598301269,181178,2023-11-01,2024-04-01,fqhc
1598308926,921898,2023-11-01,2024-04-01,fqhc
1598314528,061013,2023-11-01,2024-04-01,fqhc
1598324907,501034,2024-01-05,2024-04-01,fqhc
1598331951,721031,2023-11-01,2024-04-01,fqhc
1598341208,921959,2023-11-01,2024-04-01,fqhc
1598349003,501015,2023-11-01,2024-04-01,fqhc
1598357378,251113,2023-11-01,2024-04-01,fqhc
1598363103,A01023,2023-11-01,2024-04-01,fqhc
1598366718,451132,2023-11-01,2024-04-01,fqhc
1598367740,231163,2023-11-01,2024-04-01,fqhc
1598373391,111131,2023-11-01,2024-04-01,fqhc
1598374993,721871,2023-11-01,2024-04-01,fqhc
1598387680,751869,2023-11-01,2024-04-01,fqhc
1598396202,511183,2023-11-01,2024-04-01,fqhc
1598411894,471874,2023-11-01,2024-04-01,fqhc
1598412447,781066,2023-11-01,2024-04-01,fqhc
1598422461,791183,2023-11-01,2024-04-01,fqhc
1598432643,861878,2023-11-01,2024-04-01,fqhc
1598449829,851950,2024-04-01,2024-04-01,fqhc
1598457525,031019,2023-11-01,2024-04-01,fqhc
1598459786,671128,2023-11-01,2024-04-01,fqhc
1598468555,851184,2023-11-01,2024-04-01,fqhc
1598484255,A01111,2023-11-01,2024-04-01,fqhc
1598492456,A01812,2024-01-05,2024-04-01,fqhc
1598531378,031032,2024-04-01,2024-04-01,fqhc
1598703647,551866,2023-11-01,2024-04-01,fqhc
1598703647,A01104,2023-11-01,2024-04-01,fqhc
1598707812,331857,2023-11-01,2024-04-01,fqhc
1598707812,571832,2023-11-01,2024-04-01,fqhc
1598709198,341882,2023-11-01,2024-04-01,fqhc
1598711152,041856,2023-11-01,2024-04-01,fqhc
1598719361,361880,2023-11-01,2024-04-01,fqhc
1598730806,101142,2023-11-01,2024-04-01,fqhc
1598731648,431827,2023-11-01,2024-04-01,fqhc
1598749244,511827,2023-11-01,2024-04-01,fqhc
1598751463,341812,2023-11-01,2024-04-01,fqhc
1598759029,161862,2023-11-01,2024-04-01,fqhc
1598759292,141943,2023-11-01,2024-04-01,fqhc
1598761496,191825,2023-11-01,2024-04-01,fqhc
1598762593,261860,2023-11-01,2024-04-01,fqhc
1598762940,341966,2023-11-01,2024-04-01,fqhc
1598768962,551803,2023-11-01,2024-04-01,fqhc
1598769192,101844,2023-11-01,2024-04-01,fqhc
1598770018,331100,2023-11-01,2024-04-01,fqhc
1598786352,051100,2023-11-01,2024-04-01,fqhc
1598788218,011979,2023-11-01,2024-04-01,fqhc
1598790222,321871,2023-11-01,2024-04-01,fqhc
1598790529,551883,2023-11-01,2024-04-01,fqhc
1598797805,321801,2023-11-01,2024-04-01,fqhc
1598803942,371836,2023-11-01,2024-04-01,fqhc
1598821027,051937,2023-11-01,2024-04-01,fqhc
1598829350,551043,2023-11-01,2024-04-01,fqhc
1598844268,141952,2023-11-01,2024-04-01,fqhc
1598858169,551917,2023-11-01,2024-04-01,fqhc
1598868143,581030,2024-01-05,2024-01-05,fqhc
1598893547,861132,2023-11-01,2024-04-01,fqhc
1598895542,491848,2023-11-01,2024-04-01,fqhc
1598898389,061813,2023-11-01,2024-04-01,fqhc
1598907487,551004,2023-11-01,2024-04-01,fqhc
1598928004,381890,2023-11-01,2024-04-01,fqhc
1598930877,361885,2023-11-01,2024-04-01,fqhc
1598939506,311883,2023-11-01,2024-04-01,fqhc
1598976409,941125,2023-11-01,2024-04-01,fqhc
1598996506,551058,2023-11-01,2024-04-01,fqhc
1609010131,671922,2023-11-01,2024-04-01,fqhc
1609023191,671898,2023-11-01,2024-04-01,fqhc
1609025485,171846,2023-11-01,2024-04-01,fqhc
1609025907,431843,2023-11-01,2024-04-01,fqhc
1609030311,171876,2023-11-01,2024-04-01,fqhc
1609037944,101885,2023-11-01,2024-04-01,fqhc
1609040864,371842,2023-11-01,2024-04-01,fqhc
1609042266,511939,2023-11-01,2024-04-01,fqhc
1609057223,031866,2023-11-01,2024-04-01,fqhc
1609059872,051069,2023-11-01,2024-04-01,fqhc
1609065010,381866,2023-11-01,2024-04-01,fqhc
1609091578,391926,2023-11-01,2024-04-01,fqhc
1609091578,391987,2023-11-01,2024-04-01,fqhc
1609095975,261825,2023-11-01,2024-04-01,fqhc
1609099738,231826,2023-11-01,2024-04-01,fqhc
1609120682,191972,2023-11-01,2024-04-01,fqhc
1609120856,201901,2023-11-01,2024-04-01,fqhc
1609122506,391052,2023-11-01,2024-04-01,fqhc
1609129402,331083,2023-11-01,2024-04-01,fqhc
1609129402,571008,2023-11-01,2024-04-01,fqhc
1609129402,571184,2023-11-01,2024-04-01,fqhc
1609132513,411835,2023-11-01,2024-04-01,fqhc
1609141316,331047,2023-11-01,2024-04-01,fqhc
1609147743,751054,2023-11-01,2024-04-01,fqhc
1609150465,671973,2023-11-01,2024-04-01,fqhc
1609151273,751171,2023-11-01,2024-04-01,fqhc
1609171149,671961,2023-11-01,2024-04-01,fqhc
1609178524,061879,2023-11-01,2024-04-01,fqhc
1609186790,341980,2023-11-01,2024-04-01,fqhc
1609201060,781810,2023-11-01,2024-04-01,fqhc
1609203538,491926,2023-11-01,2024-04-01,fqhc
1609207125,921885,2023-11-01,2024-04-01,fqhc
1609224658,171867,2023-11-01,2024-04-01,fqhc
1609231927,151970,2023-11-01,2024-04-01,fqhc
1609236371,341043,2023-11-01,2024-04-01,fqhc
1609239920,411850,2023-11-01,2024-04-01,fqhc
1609240894,061939,2023-11-01,2024-04-01,fqhc
1609242056,251032,2023-11-01,2024-04-01,fqhc
1609243674,041914,2023-11-01,2024-04-01,fqhc
1609244490,231092,2023-11-01,2024-04-01,fqhc
1609245448,261123,2023-11-01,2024-04-01,fqhc
1609248996,111042,2023-11-01,2024-04-01,fqhc
1609249994,751866,2023-11-01,2024-04-01,fqhc
1609250935,401846,2023-11-01,2024-04-01,fqhc
1609253335,411848,2023-11-01,2024-04-01,fqhc
1609254507,371907,2023-11-01,2024-04-01,fqhc
1609254796,461845,2023-11-01,2024-04-01,fqhc
1609261510,441970,2023-11-01,2024-04-01,fqhc
1609264001,781908,2023-11-01,2024-04-01,fqhc
1609272640,041904,2023-11-01,2024-04-01,fqhc
1609275205,331123,2023-11-01,2024-04-01,fqhc
1609279744,421026,2023-11-01,2024-04-01,fqhc
1609284470,361075,2023-11-01,2024-04-01,fqhc
1609289883,781825,2023-11-01,2024-04-01,fqhc
1609291996,751841,2023-11-01,2024-04-01,fqhc
1609298132,741903,2023-11-01,2024-04-01,fqhc
1609298751,111073,2023-11-01,2024-04-01,fqhc
1609298751,111074,2023-11-01,2024-04-01,fqhc
1609298751,111981,2023-11-01,2024-04-01,fqhc
1609298751,851171,2023-11-01,2024-04-01,fqhc
1609303734,681100,2023-11-01,2024-04-01,fqhc
1609315829,151982,2023-11-01,2024-04-01,fqhc
1609321041,391079,2023-11-01,2024-04-01,fqhc
1609343912,311943,2023-11-01,2024-04-01,fqhc
1609373158,571103,2023-11-01,2024-04-01,fqhc
1609374842,111092,2024-04-01,2024-04-01,fqhc
1609380401,171877,2023-11-01,2024-04-01,fqhc
1609384700,681122,2023-11-01,2024-04-01,fqhc
1609384940,921088,2023-11-01,2024-04-01,fqhc
1609386978,511131,2023-11-01,2024-04-01,fqhc
1609433036,391151,2023-11-01,2024-04-01,fqhc
1609451905,231170,2023-11-01,2024-04-01,fqhc
1609463934,271875,2023-11-01,2024-04-01,fqhc
1609477009,B01031,2023-11-01,2024-04-01,fqhc
1609486869,921933,2023-11-01,2024-04-01,fqhc
1609510411,191112,2023-11-01,2024-04-01,fqhc
1609515220,341189,2023-11-01,2024-04-01,fqhc
1609524164,501011,2023-11-01,2024-04-01,fqhc
1609542513,A01041,2023-11-01,2024-04-01,fqhc
1609542596,061035,2023-11-01,2024-04-01,fqhc
1609555218,C71006,2023-11-01,2024-04-01,fqhc
1609585991,C71003,2023-11-01,2024-04-01,fqhc
1609595404,A01167,2023-11-01,2024-04-01,fqhc
1609595818,191132,2023-11-01,2024-04-01,fqhc
1609596493,671028,2023-11-01,2024-04-01,fqhc
1609599679,421084,2023-11-01,2024-04-01,fqhc
1609599836,101883,2023-11-01,2024-04-01,fqhc
1609654276,B01114,2024-04-01,2024-04-01,fqhc
1609813500,141856,2023-11-01,2024-04-01,fqhc
1609813971,331007,2023-11-01,2024-04-01,fqhc
1609814219,111828,2023-11-01,2024-04-01,fqhc
1609842152,221818,2023-11-01,2024-04-01,fqhc
1609842665,431826,2023-11-01,2024-04-01,fqhc
1609849074,051076,2023-11-01,2024-01-05,fqhc
1609867787,051832,2023-11-01,2024-04-01,fqhc
1609871391,021820,2023-11-01,2024-04-01,fqhc
1609874700,251838,2023-11-01,2024-04-01,fqhc
1609875053,781811,2023-11-01,2024-04-01,fqhc
1609879063,171010,2023-11-01,2024-04-01,fqhc
1609882976,331874,2023-11-01,2024-04-01,fqhc
1609892223,141889,2023-11-01,2024-04-01,fqhc
1609897453,331860,2023-11-01,2024-04-01,fqhc
1609897453,571178,2023-11-01,2024-04-01,fqhc
1609897461,371959,2023-11-01,2024-04-01,fqhc
1609899848,331856,2023-11-01,2024-04-01,fqhc
1609914787,381827,2023-11-01,2024-04-01,fqhc
1609925122,411803,2023-11-01,2024-04-01,fqhc
1609925122,411849,2023-11-01,2024-04-01,fqhc
1609942754,021837,2023-11-01,2024-04-01,fqhc
1609944800,321821,2023-11-01,2024-04-01,fqhc
1609946821,331072,2023-11-01,2024-04-01,fqhc
1609946821,571805,2023-11-01,2024-04-01,fqhc
1609961549,441898,2023-11-01,2024-04-01,fqhc
1609966860,031811,2023-11-01,2024-04-01,fqhc
1609968114,391888,2023-11-01,2024-04-01,fqhc
1609969286,401812,2023-11-01,2024-04-01,fqhc
1609975556,671817,2023-11-01,2024-04-01,fqhc
1619001849,321845,2023-11-01,2024-04-01,fqhc
1619028446,441843,2023-11-01,2024-04-01,fqhc
1619036514,051098,2023-11-01,2024-04-01,fqhc
1619082724,041807,2023-11-01,2024-04-01,fqhc
1619087624,151807,2023-11-01,2024-04-01,fqhc
1619100096,421909,2023-11-01,2024-04-01,fqhc
1619103041,511948,2023-11-01,2024-04-01,fqhc
1619106945,381921,2023-11-01,2024-04-01,fqhc
1619118569,051186,2023-11-01,2024-04-01,fqhc
1619131554,671899,2023-11-01,2024-04-01,fqhc
1619132362,321839,2023-11-01,2024-04-01,fqhc
1619136140,331868,2023-11-01,2024-04-01,fqhc
1619140696,471827,2023-11-01,2024-04-01,fqhc
1619145307,051161,2023-11-01,2024-04-01,fqhc
1619147030,551876,2023-11-01,2024-04-01,fqhc
1619160504,271830,2023-11-01,2024-04-01,fqhc
1619181484,441817,2023-11-01,2024-04-01,fqhc
1619196409,301804,2023-11-01,2024-04-01,fqhc
1619232295,041884,2023-11-01,2024-04-01,fqhc
1619233814,191900,2023-11-01,2024-04-01,fqhc
1619244084,341967,2023-11-01,2024-04-01,fqhc
1619275039,331023,2023-11-01,2024-04-01,fqhc
1619290327,361957,2023-11-01,2024-04-01,fqhc
1619307022,331089,2023-11-01,2024-04-01,fqhc
1619316999,511029,2023-11-01,2024-04-01,fqhc
1619342375,741938,2023-11-01,2024-04-01,fqhc
1619342706,341041,2023-11-01,2024-04-01,fqhc
1619345675,031935,2023-11-01,2024-04-01,fqhc
1619348489,291854,2023-11-01,2024-04-01,fqhc
1619348844,511080,2023-11-01,2024-04-01,fqhc
1619348927,741926,2023-11-01,2024-04-01,fqhc
1619351756,511086,2023-11-01,2024-04-01,fqhc
1619352978,391061,2023-11-01,2024-04-01,fqhc
1619356136,341099,2023-11-01,2024-04-01,fqhc
1619366978,571192,2023-11-01,2024-04-01,fqhc
1619389244,041902,2023-11-01,2024-04-01,fqhc
1619399888,381954,2023-11-01,2024-04-01,fqhc
1619413986,231162,2023-11-01,2024-04-01,fqhc
1619415460,041933,2023-11-01,2024-04-01,fqhc
1619419785,741951,2024-01-05,2024-04-01,fqhc
1619425121,281845,2023-11-01,2024-04-01,fqhc
1619427663,471862,2023-11-01,2024-04-01,fqhc
1619438942,341114,2023-11-01,2024-04-01,fqhc
1619448685,241880,2023-11-01,2024-04-01,fqhc
1619456928,921110,2023-11-01,2024-04-01,fqhc
1619464369,511144,2023-11-01,2024-04-01,fqhc
1619465705,251073,2023-11-01,2024-04-01,fqhc
1619471802,921932,2023-11-01,2024-04-01,fqhc
1619481348,921121,2023-11-01,2024-04-01,fqhc
1619490745,261149,2023-11-01,2024-04-01,fqhc
1619501871,781942,2023-11-01,2024-04-01,fqhc
1619512803,681174,2023-11-01,2024-04-01,fqhc
1619513215,261181,2023-11-01,2024-04-01,fqhc
1619517976,861178,2023-11-01,2024-04-01,fqhc
1619519550,791000,2023-11-01,2024-04-01,fqhc
1619524477,211929,2023-11-01,2024-04-01,fqhc
1619536604,581013,2023-11-01,2024-04-01,fqhc
1619541653,721919,2023-11-01,2024-04-01,fqhc
1619548062,861823,2023-11-01,2024-04-01,fqhc
1619561388,021857,2023-11-01,2024-04-01,fqhc
1619562378,921965,2023-11-01,2024-04-01,fqhc
1619567567,451144,2023-11-01,2024-04-01,fqhc
1619568227,311007,2023-11-01,2024-04-01,fqhc
1619593944,441009,2023-11-01,2024-04-01,fqhc
1619597143,191037,2023-11-01,2024-04-01,fqhc
1619606316,341930,2023-11-01,2024-04-01,fqhc
1619621844,871039,2023-11-01,2024-04-01,fqhc
1619622578,131890,2023-11-01,2024-04-01,fqhc
1619646890,B01030,2023-11-01,2024-04-01,fqhc
1619664448,671121,2023-11-01,2024-04-01,fqhc
1619679008,581018,2023-11-01,2024-04-01,fqhc
1619681616,731181,2024-04-01,2024-04-01,fqhc
1619686185,181914,2023-11-01,2024-04-01,fqhc
1619686433,B01071,2023-11-01,2024-04-01,fqhc
1619698669,151156,2023-11-01,2024-04-01,fqhc
1619740305,C71009,2024-01-05,2024-04-01,fqhc
1619755287,B01121,2024-04-01,2024-04-01,fqhc
1619915113,381902,2023-11-01,2024-04-01,fqhc
1619916574,311867,2023-11-01,2024-04-01,fqhc
1619918794,061824,2023-11-01,2024-04-01,fqhc
1619957297,141908,2023-11-01,2024-04-01,fqhc
1619969458,331000,2023-11-01,2024-04-01,fqhc
1619969458,331048,2023-11-01,2024-04-01,fqhc
1619969458,331053,2023-11-01,2024-04-01,fqhc
1619969458,331055,2023-11-01,2024-04-01,fqhc
1619969458,331108,2023-11-01,2024-04-01,fqhc
1619969458,331112,2023-11-01,2024-04-01,fqhc
1619969458,331116,2023-11-01,2024-04-01,fqhc
1619969458,331120,2023-11-01,2024-04-01,fqhc
1619969458,331134,2023-11-01,2024-04-01,fqhc
1619969458,331137,2023-11-01,2024-04-01,fqhc
1619969458,331166,2023-11-01,2024-04-01,fqhc
1619969458,331176,2023-11-01,2024-04-01,fqhc
1619969458,331800,2023-11-01,2024-04-01,fqhc
1619969458,331802,2023-11-01,2024-04-01,fqhc
1619969458,331828,2023-11-01,2024-04-01,fqhc
1619969458,331829,2023-11-01,2024-04-01,fqhc
1619969458,331871,2023-11-01,2024-04-01,fqhc
1619969458,331872,2023-11-01,2024-04-01,fqhc
1619969458,331902,2023-11-01,2024-04-01,fqhc
1619969458,331903,2023-11-01,2024-04-01,fqhc
1619969458,331904,2023-11-01,2024-04-01,fqhc
1619969458,331905,2023-11-01,2024-04-01,fqhc
1619969458,331916,2023-11-01,2024-04-01,fqhc
1619969458,331972,2023-11-01,2024-04-01,fqhc
1619969458,331973,2023-11-01,2024-04-01,fqhc
1619969458,331974,2023-11-01,2024-04-01,fqhc
1619969458,331975,2023-11-01,2024-04-01,fqhc
1619969458,331989,2023-11-01,2024-04-01,fqhc
1619969458,571007,2023-11-01,2024-04-01,fqhc
1619969458,571049,2023-11-01,2024-04-01,fqhc
1619969458,571151,2023-11-01,2024-04-01,fqhc
1619969458,571152,2023-11-01,2024-04-01,fqhc
1619969458,571153,2023-11-01,2024-04-01,fqhc
1619969458,571154,2023-11-01,2024-04-01,fqhc
1619969458,571155,2023-11-01,2024-04-01,fqhc
1619969458,571156,2023-11-01,2024-04-01,fqhc
1619969458,571158,2023-11-01,2024-04-01,fqhc
1619969458,571159,2023-11-01,2024-04-01,fqhc
1619969458,571160,2023-11-01,2024-04-01,fqhc
1619969458,571166,2023-11-01,2024-04-01,fqhc
1619969458,571167,2023-11-01,2024-04-01,fqhc
1619969458,571187,2023-11-01,2024-04-01,fqhc
1619969458,571188,2023-11-01,2024-04-01,fqhc
1619969458,571190,2023-11-01,2024-04-01,fqhc
1619970795,271818,2023-11-01,2024-04-01,fqhc
1629015755,421893,2023-11-01,2024-04-01,fqhc
1629017405,041843,2023-11-01,2024-04-01,fqhc
1629021076,421827,2023-11-01,2024-04-01,fqhc
1629040621,451804,2023-11-01,2024-04-01,fqhc
1629040621,741860,2023-11-01,2024-04-01,fqhc
1629040621,741950,2023-11-01,2024-04-01,fqhc
1629041546,651800,2023-11-01,2023-11-01,fqhc
1629043708,511841,2023-11-01,2024-04-01,fqhc
1629055900,501802,2023-11-01,2024-04-01,fqhc
1629061353,501849,2023-11-01,2024-04-01,fqhc
1629066238,231858,2023-11-01,2024-04-01,fqhc
1629070461,051842,2023-11-01,2024-04-01,fqhc
1629077235,131802,2023-11-01,2024-04-01,fqhc
1629078274,381849,2023-11-01,2024-04-01,fqhc
1629078498,441803,2023-11-01,2024-04-01,fqhc
1629079009,051810,2023-11-01,2024-04-01,fqhc
1629102819,141159,2023-11-01,2024-04-01,fqhc
1629109806,491887,2023-11-01,2024-04-01,fqhc
1629118161,141115,2023-11-01,2024-04-01,fqhc
1629121330,531803,2023-11-01,2024-04-01,fqhc
1629130240,051918,2023-11-01,2024-04-01,fqhc
1629148093,391844,2023-11-01,2024-04-01,fqhc
1629156807,141927,2023-11-01,2024-04-01,fqhc
1629161559,201847,2023-11-01,2024-04-01,fqhc
1629170980,391856,2023-11-01,2024-04-01,fqhc
1629173869,191838,2023-11-01,2024-04-01,fqhc
1629181904,431810,2023-11-01,2024-04-01,fqhc
1629190822,261845,2023-11-01,2024-04-01,fqhc
1629217161,141116,2023-11-01,2024-04-01,fqhc
1629224696,251973,2023-11-01,2024-04-01,fqhc
1629233317,321862,2023-11-01,2024-04-01,fqhc
1629237151,331953,2023-11-01,2024-04-01,fqhc
1629237482,501838,2023-11-01,2024-04-01,fqhc
1629248612,511941,2024-01-05,2024-04-01,fqhc
1629248919,151866,2023-11-01,2024-04-01,fqhc
1629269618,051139,2023-11-01,2024-04-01,fqhc
1629271648,671918,2023-11-01,2024-04-01,fqhc
1629283197,751023,2023-11-01,2024-04-01,fqhc
1629283197,751082,2023-11-01,2024-04-01,fqhc
1629301346,551049,2023-11-01,2024-04-01,fqhc
1629309117,251002,2023-11-01,2024-04-01,fqhc
1629319447,751126,2023-11-01,2024-04-01,fqhc
1629320221,451928,2023-11-01,2024-04-01,fqhc
1629324751,101097,2023-11-01,2024-04-01,fqhc
1629325758,491919,2023-11-01,2024-04-01,fqhc
1629326822,181895,2023-11-01,2024-04-01,fqhc
1629328836,141174,2023-11-01,2024-04-01,fqhc
1629329735,191905,2023-11-01,2024-04-01,fqhc
1629330840,361169,2023-11-01,2024-04-01,fqhc
1629361308,671985,2023-11-01,2024-04-01,fqhc
1629377452,751088,2023-11-01,2024-04-01,fqhc
1629381678,421978,2023-11-01,2024-04-01,fqhc
1629383443,781836,2023-11-01,2024-01-05,fqhc
1629385331,281819,2023-11-01,2024-01-05,fqhc
1629388756,141143,2023-11-01,2024-04-01,fqhc
1629393327,201866,2023-11-01,2024-04-01,fqhc
1629405295,181910,2023-11-01,2024-04-01,fqhc
1629415203,671880,2023-11-01,2024-04-01,fqhc
1629456900,751164,2023-11-01,2024-04-01,fqhc
1629471875,741890,2023-11-01,2024-04-01,fqhc
1629473053,151962,2023-11-01,2024-01-05,fqhc
1629491089,751173,2023-11-01,2024-04-01,fqhc
1629494398,751857,2023-11-01,2024-04-01,fqhc
1629495452,251022,2023-11-01,2024-04-01,fqhc
1629499751,131852,2023-11-01,2024-04-01,fqhc
1629510466,111061,2023-11-01,2024-04-01,fqhc
1629510797,451046,2023-11-01,2024-04-01,fqhc
1629510904,181013,2023-11-01,2024-04-01,fqhc
1629515218,031948,2023-11-01,2024-04-01,fqhc
1629530373,281849,2023-11-01,2024-04-01,fqhc
1629558721,921190,2023-11-01,2024-04-01,fqhc
1629570320,921068,2023-11-01,2024-04-01,fqhc
1629573779,681136,2023-11-01,2024-01-05,fqhc
1629577416,451039,2023-11-01,2024-04-01,fqhc
1629585591,151016,2023-11-01,2024-04-01,fqhc
1629595038,A01024,2023-11-01,2024-04-01,fqhc
1629595889,291859,2023-11-01,2024-04-01,fqhc
1629599535,921076,2023-11-01,2024-04-01,fqhc
1629618681,721863,2023-11-01,2024-04-01,fqhc
1629620109,721836,2023-11-01,2024-04-01,fqhc
1629621651,921895,2023-11-01,2024-04-01,fqhc
1629626023,B01072,2023-11-01,2024-04-01,fqhc
1629639109,261189,2023-11-01,2024-04-01,fqhc
1629640461,A01048,2023-11-01,2024-04-01,fqhc
1629649751,151121,2023-11-01,2024-04-01,fqhc
1629700851,341198,2023-11-01,2024-04-01,fqhc
1629705066,101942,2023-11-01,2024-04-01,fqhc
1629740816,301857,2023-11-01,2024-04-01,fqhc
1629750609,671123,2023-11-01,2024-04-01,fqhc
1629786421,211010,2023-11-01,2024-04-01,fqhc
1629787767,151192,2023-11-01,2024-04-01,fqhc
1629789466,681849,2023-11-01,2024-04-01,fqhc
1629790829,301011,2024-01-05,2024-04-01,fqhc
1629797196,261917,2023-11-01,2024-04-01,fqhc
1629858444,211091,2024-01-05,2024-04-01,fqhc
1639100027,551062,2023-11-01,2024-04-01,fqhc
1639115207,251953,2023-11-01,2024-04-01,fqhc
1639123623,231829,2023-11-01,2024-04-01,fqhc
1639127681,471820,2023-11-01,2024-04-01,fqhc
1639159213,141819,2023-11-01,2024-04-01,fqhc
1639176324,451923,2023-11-01,2024-04-01,fqhc
1639185317,551932,2023-11-01,2024-04-01,fqhc
1639194004,051807,2023-11-01,2024-04-01,fqhc
1639202922,421818,2023-11-01,2024-04-01,fqhc
